"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"PLM00012375","OKECIE, PL","2013-06-14","66","78","57"
"PLM00012375","OKECIE, PL","2013-06-15","65",,
"PLM00012375","OKECIE, PL","2013-06-16","69","78","60"
"PLM00012375","OKECIE, PL","2013-06-17","67","76","54"
"PLM00012375","OKECIE, PL","2013-06-18","69","79","58"
"PLM00012375","OKECIE, PL","2013-06-19","72","81",
"PLM00012375","OKECIE, PL","2013-06-20","74","85",
"PLM00012375","OKECIE, PL","2013-06-21","74","90","66"
"PLM00012375","OKECIE, PL","2013-06-22","74","81","65"
"PLM00012375","OKECIE, PL","2013-06-23","69","75",
"PLM00012375","OKECIE, PL","2013-06-24","71",,"62"
"PLM00012375","OKECIE, PL","2013-06-25","70","79",
"PLM00012375","OKECIE, PL","2013-06-26","58","74",
"PLM00012375","OKECIE, PL","2013-06-27","58",,
"PLM00012375","OKECIE, PL","2013-06-28","61","67","55"
"PLM00012375","OKECIE, PL","2013-06-29","62","72","51"
"PLM00012375","OKECIE, PL","2013-06-30","58","68",
"PLM00012375","OKECIE, PL","2013-07-01","59","69","47"
"PLM00012375","OKECIE, PL","2013-07-02","68",,"52"
"PLM00012375","OKECIE, PL","2013-07-03","72","82",
"PLM00012375","OKECIE, PL","2013-07-04","74","83","62"
"PLM00012375","OKECIE, PL","2013-07-05","74",,
"PLM00012375","OKECIE, PL","2013-07-06","70","77",
"PLM00012375","OKECIE, PL","2013-07-07","66","74","55"
"PLM00012375","OKECIE, PL","2013-07-08","69",,"58"
"PLM00012375","OKECIE, PL","2013-07-09","69","78",
"PLM00012375","OKECIE, PL","2013-07-10","70","80",
"PLM00012375","OKECIE, PL","2013-07-11","64","74",
"PLM00012375","OKECIE, PL","2013-07-12","61","70",
"PLM00012375","OKECIE, PL","2013-07-13","62",,
"PLM00012375","OKECIE, PL","2013-07-14","65","74",
"PLM00012375","OKECIE, PL","2013-07-15","63",,
"PLM00012375","OKECIE, PL","2013-07-16","64",,
"PLM00012375","OKECIE, PL","2013-07-17","66","76","57"
"PLM00012375","OKECIE, PL","2013-07-18","70","80",
"PLM00012375","OKECIE, PL","2013-07-19","69","78","59"
"PLM00012375","OKECIE, PL","2013-07-20","63","71",
"PLM00012375","OKECIE, PL","2013-07-21","66","79",
"PLM00012375","OKECIE, PL","2013-07-22","66","76","55"
"PLM00012375","OKECIE, PL","2013-07-23","61","70",
"PLM00012375","OKECIE, PL","2013-07-24","62","67","58"
"PLM00012375","OKECIE, PL","2013-07-25","67","76",
"PLM00012375","OKECIE, PL","2013-07-26","70","82","57"
"PLM00012375","OKECIE, PL","2013-07-27","74","86",
"PLM00012375","OKECIE, PL","2013-07-28","79","90","65"
"PLM00012375","OKECIE, PL","2013-07-29","84",,
"PLM00012375","OKECIE, PL","2013-07-30","71","89",
"PLM00012375","OKECIE, PL","2013-07-31","69","82",
"PLM00012375","OKECIE, PL","2013-08-01","69","80","57"
"PLM00012375","OKECIE, PL","2013-08-02","72","82",
"PLM00012375","OKECIE, PL","2013-08-03","72",,"59"
"PLM00012375","OKECIE, PL","2013-08-04","74",,
"PLM00012375","OKECIE, PL","2013-08-05","76",,
"PLM00012375","OKECIE, PL","2013-08-06","78",,
"PLM00012375","OKECIE, PL","2013-08-07","80","94","66"
"PLM00012375","OKECIE, PL","2013-08-08","83","99","67"
"PLM00012375","OKECIE, PL","2013-08-09","74","88",
"PLM00012375","OKECIE, PL","2013-08-10","64","73",
"PLM00012375","OKECIE, PL","2013-08-11","65","76",
"PLM00012375","OKECIE, PL","2013-08-12","65","75",
"PLM00012375","OKECIE, PL","2013-08-13","62","71","57"
"PLM00012375","OKECIE, PL","2013-08-14","61","70",
"PLM00012375","OKECIE, PL","2013-08-15","62","72","51"
"PLM00012375","OKECIE, PL","2013-08-16","66","76",
"PLM00012375","OKECIE, PL","2013-08-17","68","79",
"PLM00012375","OKECIE, PL","2013-08-18","71","86","57"
"PLM00012375","OKECIE, PL","2013-08-19","71","78",
"PLM00012375","OKECIE, PL","2013-08-20","67","73",
"PLM00012375","OKECIE, PL","2013-08-21","58","67","57"
"PLM00012375","OKECIE, PL","2013-08-22","61",,"57"
"PLM00012375","OKECIE, PL","2013-08-23","62",,
"PLM00012375","OKECIE, PL","2013-08-24","62","72",
"PLM00012375","OKECIE, PL","2013-08-25","61","70","51"
"PLM00012375","OKECIE, PL","2013-08-26","60","67",
"PLM00012375","OKECIE, PL","2013-08-27","63",,
"PLM00012375","OKECIE, PL","2013-08-28","62","71","53"
"PLM00012375","OKECIE, PL","2013-08-29","63",,
"PLM00012375","OKECIE, PL","2013-08-30","64",,"54"
"PLM00012375","OKECIE, PL","2013-08-31","64","74",
"PLM00012375","OKECIE, PL","2013-09-01","59","65",
"PLM00012375","OKECIE, PL","2013-09-02","55",,
"PLM00012375","OKECIE, PL","2013-09-03","58","67","51"
"PLM00012375","OKECIE, PL","2013-09-04","57","67","48"
"PLM00012375","OKECIE, PL","2013-09-05","60",,
"PLM00012375","OKECIE, PL","2013-09-06","60",,
"PLM00012375","OKECIE, PL","2013-09-07","60","72",
"PLM00012375","OKECIE, PL","2013-09-08","60","73",
"PLM00012375","OKECIE, PL","2013-09-09","63",,"51"
"PLM00012375","OKECIE, PL","2013-09-10","57","67",
"PLM00012375","OKECIE, PL","2013-09-11","54","59","50"
"PLM00012375","OKECIE, PL","2013-09-12","54","61",
"PLM00012375","OKECIE, PL","2013-09-13","52","56","46"
"PLM00012375","OKECIE, PL","2013-09-14","54",,"44"
"PLM00012375","OKECIE, PL","2013-09-15","57",,
"PLM00012375","OKECIE, PL","2013-09-16","59","64","55"
"PLM00012375","OKECIE, PL","2013-09-17","54","60",
"PLM00012375","OKECIE, PL","2013-09-18","51","58",
"PLM00012375","OKECIE, PL","2013-09-19","51","56","44"
"PLM00012375","OKECIE, PL","2013-09-20","53","61","46"
"PLM00012375","OKECIE, PL","2013-09-21","54","65",
"PLM00012375","OKECIE, PL","2013-09-22","54","60",
"PLM00012375","OKECIE, PL","2013-09-23","56","62",
"PLM00012375","OKECIE, PL","2013-09-24","51","59",
"PLM00012375","OKECIE, PL","2013-09-25","48",,"41"
"PLM00012375","OKECIE, PL","2013-09-26","45","50",
"PLM00012375","OKECIE, PL","2013-09-27","45","53","39"
"PLM00012375","OKECIE, PL","2013-09-28","46","53",
"PLM00012375","OKECIE, PL","2013-09-29","47","54",
"PLM00012375","OKECIE, PL","2013-09-30","46","55","36"
"PLM00012375","OKECIE, PL","2013-10-01","46","53","41"
"PLM00012375","OKECIE, PL","2013-10-02","43","50",
"PLM00012375","OKECIE, PL","2013-10-03","41","47",
"PLM00012375","OKECIE, PL","2013-10-04","39","51","28"
"PLM00012375","OKECIE, PL","2013-10-05","44","58","32"
"PLM00012375","OKECIE, PL","2013-10-06","49","60",
"PLM00012375","OKECIE, PL","2013-10-07","51","57","48"
"PLM00012375","OKECIE, PL","2013-10-08","51","59",
"PLM00012375","OKECIE, PL","2013-10-09","52","66",
"PLM00012375","OKECIE, PL","2013-10-10","54","61","50"
"PLM00012375","OKECIE, PL","2013-10-11","54","64",
"PLM00012375","OKECIE, PL","2013-10-12","51","56","48"
"PLM00012375","OKECIE, PL","2013-10-13","54","59",
"PLM00012375","OKECIE, PL","2013-10-14","48","57",
"PLM00012375","OKECIE, PL","2013-10-15","49","58",
"PLM00012375","OKECIE, PL","2013-10-16","47","53",
"PLM00012375","OKECIE, PL","2013-10-17","43","50",
"PLM00012375","OKECIE, PL","2013-10-18","48",,
"PLM00012375","OKECIE, PL","2013-10-19","40","50",
"PLM00012375","OKECIE, PL","2013-10-20","52","64","38"
"PLM00012375","OKECIE, PL","2013-10-21","55",,
"PLM00012375","OKECIE, PL","2013-10-22","52",,
"PLM00012375","OKECIE, PL","2013-10-23","58","68",
"PLM00012375","OKECIE, PL","2013-10-24","57","64",
"PLM00012375","OKECIE, PL","2013-10-25","53","62",
"PLM00012375","OKECIE, PL","2013-10-26","58","67","50"
"PLM00012375","OKECIE, PL","2013-10-27","62",,"52"
"PLM00012375","OKECIE, PL","2013-10-28","60",,"51"
"PLM00012375","OKECIE, PL","2013-10-29","59","67",
"PLM00012375","OKECIE, PL","2013-10-30","50","55",
"PLM00012375","OKECIE, PL","2013-10-31","44","55",
"PLM00012375","OKECIE, PL","2013-11-01","44","54","33"
"PLM00012375","OKECIE, PL","2013-11-02","48",,
"PLM00012375","OKECIE, PL","2013-11-03","54",,
"PLM00012375","OKECIE, PL","2013-11-04","47","52",
"PLM00012375","OKECIE, PL","2013-11-05","48",,
"PLM00012375","OKECIE, PL","2013-11-06","44","48","42"
"PLM00012375","OKECIE, PL","2013-11-07","47","54","39"
"PLM00012375","OKECIE, PL","2013-11-08","48","54",
"PLM00012375","OKECIE, PL","2013-11-09","51","57",
"PLM00012375","OKECIE, PL","2013-11-10","43","50",
"PLM00012375","OKECIE, PL","2013-11-11","41","47","36"
"PLM00012375","OKECIE, PL","2013-11-12","42","47","39"
"PLM00012375","OKECIE, PL","2013-11-13","40","42",
"PLM00012375","OKECIE, PL","2013-11-14","37","42","35"
"PLM00012375","OKECIE, PL","2013-11-15","37","41",
"PLM00012375","OKECIE, PL","2013-11-16","39","43","33"
"PLM00012375","OKECIE, PL","2013-11-17","40",,
"PLM00012375","OKECIE, PL","2013-11-18","42",,
"PLM00012375","OKECIE, PL","2013-11-19","42","48","35"
"PLM00012375","OKECIE, PL","2013-11-20","43","48","35"
"PLM00012375","OKECIE, PL","2013-11-21","43","48","42"
"PLM00012375","OKECIE, PL","2013-11-22","45",,"42"
"PLM00012375","OKECIE, PL","2013-11-23","47","50",
"PLM00012375","OKECIE, PL","2013-11-24","44","47",
"PLM00012375","OKECIE, PL","2013-11-25","34","41",
"PLM00012375","OKECIE, PL","2013-11-26","31","36",
"PLM00012375","OKECIE, PL","2013-11-27","28",,"24"
"PLM00012375","OKECIE, PL","2013-11-28","39","44","32"
"PLM00012375","OKECIE, PL","2013-11-29","37","41","35"
"PLM00012375","OKECIE, PL","2013-11-30","37","39","35"
"PLM00012375","OKECIE, PL","2013-12-01","40",,
"PLM00012375","OKECIE, PL","2013-12-02","36","43",
"PLM00012375","OKECIE, PL","2013-12-03","30",,
"PLM00012375","OKECIE, PL","2013-12-04","33",,
"PLM00012375","OKECIE, PL","2013-12-05","36",,"33"
"PLM00012375","OKECIE, PL","2013-12-06","33","38",
"PLM00012375","OKECIE, PL","2013-12-07","32","34",
"PLM00012375","OKECIE, PL","2013-12-08","28",,
"PLM00012375","OKECIE, PL","2013-12-09","35",,
"PLM00012375","OKECIE, PL","2013-12-10","28",,"22"
"PLM00012375","OKECIE, PL","2013-12-11","37",,"31"
"PLM00012375","OKECIE, PL","2013-12-12","36","40",
"PLM00012375","OKECIE, PL","2013-12-13","35","36","32"
"PLM00012375","OKECIE, PL","2013-12-14","36","38",
"PLM00012375","OKECIE, PL","2013-12-15","36",,
"PLM00012375","OKECIE, PL","2013-12-16","39","43",
"PLM00012375","OKECIE, PL","2013-12-17","34","39",
"PLM00012375","OKECIE, PL","2013-12-18","32","36",
"PLM00012375","OKECIE, PL","2013-12-19","29","33",
"PLM00012375","OKECIE, PL","2013-12-20","32",,
"PLM00012375","OKECIE, PL","2013-12-21","37","42",
"PLM00012375","OKECIE, PL","2013-12-22","40","48","32"
"PLM00012375","OKECIE, PL","2013-12-23","42","48",
"PLM00012375","OKECIE, PL","2013-12-24","40","47",
"PLM00012375","OKECIE, PL","2013-12-25","44","50",
"PLM00012375","OKECIE, PL","2013-12-26","45","50",
"PLM00012375","OKECIE, PL","2013-12-27","43","49",
"PLM00012375","OKECIE, PL","2013-12-28","41","51",
"PLM00012375","OKECIE, PL","2013-12-29","42","47",
"PLM00012375","OKECIE, PL","2013-12-30","36","44",
"PLM00012375","OKECIE, PL","2013-12-31","30","36",
"PLM00012375","OKECIE, PL","2014-01-01","35","36","33"
"PLM00012375","OKECIE, PL","2014-01-02","32","36",
"PLM00012375","OKECIE, PL","2014-01-03","35","41",
"PLM00012375","OKECIE, PL","2014-01-04","38","46","33"
"PLM00012375","OKECIE, PL","2014-01-05","43","49","37"
"PLM00012375","OKECIE, PL","2014-01-06","40","44",
"PLM00012375","OKECIE, PL","2014-01-07","39","50",
"PLM00012375","OKECIE, PL","2014-01-08","41","50","31"
"PLM00012375","OKECIE, PL","2014-01-09","42","49","37"
"PLM00012375","OKECIE, PL","2014-01-10","44","49",
"PLM00012375","OKECIE, PL","2014-01-11","40","43",
"PLM00012375","OKECIE, PL","2014-01-12","37","42",
"PLM00012375","OKECIE, PL","2014-01-13","29","38",
"PLM00012375","OKECIE, PL","2014-01-14","31","34","27"
"PLM00012375","OKECIE, PL","2014-01-15","31","34",
"PLM00012375","OKECIE, PL","2014-01-16","28","29",
"PLM00012375","OKECIE, PL","2014-01-17","31",,"28"
"PLM00012375","OKECIE, PL","2014-01-18","30","35",
"PLM00012375","OKECIE, PL","2014-01-19","22","28","21"
"PLM00012375","OKECIE, PL","2014-01-20","21",,"21"
"PLM00012375","OKECIE, PL","2014-01-21","18","22",
"PLM00012375","OKECIE, PL","2014-01-22","16","19",
"PLM00012375","OKECIE, PL","2014-01-23","10","20",
"PLM00012375","OKECIE, PL","2014-01-24","6","13",
"PLM00012375","OKECIE, PL","2014-01-25","6",,
"PLM00012375","OKECIE, PL","2014-01-26","14",,"8"
"PLM00012375","OKECIE, PL","2014-01-27","18",,
"PLM00012375","OKECIE, PL","2014-01-28","17","22",
"PLM00012375","OKECIE, PL","2014-01-29","13","18",
"PLM00012375","OKECIE, PL","2014-01-30","11","15",
"PLM00012375","OKECIE, PL","2014-01-31","14","20",
"PLM00012375","OKECIE, PL","2014-02-01","22","29","15"
"PLM00012375","OKECIE, PL","2014-02-02","27","28",
"PLM00012375","OKECIE, PL","2014-02-03","26","36",
"PLM00012375","OKECIE, PL","2014-02-04","25","38","14"
"PLM00012375","OKECIE, PL","2014-02-05","29","41",
"PLM00012375","OKECIE, PL","2014-02-06","35","42","28"
"PLM00012375","OKECIE, PL","2014-02-07","35","41",
"PLM00012375","OKECIE, PL","2014-02-08","40","48",
"PLM00012375","OKECIE, PL","2014-02-09","38","48","34"
"PLM00012375","OKECIE, PL","2014-02-10","37","45",
"PLM00012375","OKECIE, PL","2014-02-11","38",,"33"
"PLM00012375","OKECIE, PL","2014-02-12","34","42","30"
"PLM00012375","OKECIE, PL","2014-02-13","32","37","28"
"PLM00012375","OKECIE, PL","2014-02-14","37","42",
"PLM00012375","OKECIE, PL","2014-02-15","37","46",
"PLM00012375","OKECIE, PL","2014-02-16","40","49",
"PLM00012375","OKECIE, PL","2014-02-17","38","45",
"PLM00012375","OKECIE, PL","2014-02-18","40","51","29"
"PLM00012375","OKECIE, PL","2014-02-19","39","43","33"
"PLM00012375","OKECIE, PL","2014-02-20","40","47",
"PLM00012375","OKECIE, PL","2014-02-21","39","50",
"PLM00012375","OKECIE, PL","2014-02-22","40","47",
"PLM00012375","OKECIE, PL","2014-02-23","37","51",
"PLM00012375","OKECIE, PL","2014-02-24","35","45","26"
"PLM00012375","OKECIE, PL","2014-02-25","34","42",
"PLM00012375","OKECIE, PL","2014-02-26","34","44",
"PLM00012375","OKECIE, PL","2014-02-27","37","49","28"
"PLM00012375","OKECIE, PL","2014-02-28","34","42","30"
"PLM00012375","OKECIE, PL","2014-03-01","38","46","31"
"PLM00012375","OKECIE, PL","2014-03-02","36","39",
"PLM00012375","OKECIE, PL","2014-03-03","40","50","34"
"PLM00012375","OKECIE, PL","2014-03-04","37","43",
"PLM00012375","OKECIE, PL","2014-03-05","39","44",
"PLM00012375","OKECIE, PL","2014-03-06","40","46","36"
"PLM00012375","OKECIE, PL","2014-03-07","40","46","37"
"PLM00012375","OKECIE, PL","2014-03-08","41","51",
"PLM00012375","OKECIE, PL","2014-03-09","39","55",
"PLM00012375","OKECIE, PL","2014-03-10","43","58",
"PLM00012375","OKECIE, PL","2014-03-11","43","58",
"PLM00012375","OKECIE, PL","2014-03-12","41","53","30"
"PLM00012375","OKECIE, PL","2014-03-13","45","58","30"
"PLM00012375","OKECIE, PL","2014-03-14","47","58",
"PLM00012375","OKECIE, PL","2014-03-15","42","52",
"PLM00012375","OKECIE, PL","2014-03-16","37","44",
"PLM00012375","OKECIE, PL","2014-03-17","45","52","33"
"PLM00012375","OKECIE, PL","2014-03-18","46","52",
"PLM00012375","OKECIE, PL","2014-03-19","46","49",
"PLM00012375","OKECIE, PL","2014-03-20","49","58",
"PLM00012375","OKECIE, PL","2014-03-21","58","72","40"
"PLM00012375","OKECIE, PL","2014-03-22","58","68",
"PLM00012375","OKECIE, PL","2014-03-23","49","58",
"PLM00012375","OKECIE, PL","2014-03-24","46","50",
"PLM00012375","OKECIE, PL","2014-03-25","40","45",
"PLM00012375","OKECIE, PL","2014-03-26","43","52","31"
"PLM00012375","OKECIE, PL","2014-03-27","43","47","39"
"PLM00012375","OKECIE, PL","2014-03-28","51",,
"PLM00012375","OKECIE, PL","2014-03-29","47","58","37"
"PLM00012375","OKECIE, PL","2014-03-30","47","61",
"PLM00012375","OKECIE, PL","2014-03-31","49","62",
"PLM00012375","OKECIE, PL","2014-04-01","41","51",
"PLM00012375","OKECIE, PL","2014-04-02","41","53",
"PLM00012375","OKECIE, PL","2014-04-03","46","62",
"PLM00012375","OKECIE, PL","2014-04-04","45","54","37"
"PLM00012375","OKECIE, PL","2014-04-05","45","56",
"PLM00012375","OKECIE, PL","2014-04-06","41","51",
"PLM00012375","OKECIE, PL","2014-04-07","52","65","34"
"PLM00012375","OKECIE, PL","2014-04-08","60","74",
"PLM00012375","OKECIE, PL","2014-04-09","46","61","43"
"PLM00012375","OKECIE, PL","2014-04-10","44","53",
"PLM00012375","OKECIE, PL","2014-04-11","43","53","35"
"PLM00012375","OKECIE, PL","2014-04-12","43","53",
"PLM00012375","OKECIE, PL","2014-04-13","47","58",
"PLM00012375","OKECIE, PL","2014-04-14","44","51",
"PLM00012375","OKECIE, PL","2014-04-15","43","50",
"PLM00012375","OKECIE, PL","2014-04-16","42","49",
"PLM00012375","OKECIE, PL","2014-04-17","45","56",
"PLM00012375","OKECIE, PL","2014-04-18","51","65",
"PLM00012375","OKECIE, PL","2014-04-19","61","73",
"PLM00012375","OKECIE, PL","2014-04-20","55","65",
"PLM00012375","OKECIE, PL","2014-04-21","56","66","49"
"PLM00012375","OKECIE, PL","2014-04-22","61","72",
"PLM00012375","OKECIE, PL","2014-04-23","62","74","52"
"PLM00012375","OKECIE, PL","2014-04-24","60",,
"PLM00012375","OKECIE, PL","2014-04-25","58","69",
"PLM00012375","OKECIE, PL","2014-04-26","55","63",
"PLM00012375","OKECIE, PL","2014-04-27","58","67",
"PLM00012375","OKECIE, PL","2014-04-28","55","64","50"
"PLM00012375","OKECIE, PL","2014-04-29","60",,
"PLM00012375","OKECIE, PL","2014-04-30","60","71","45"
"PLM00012375","OKECIE, PL","2014-05-01","56",,
"PLM00012375","OKECIE, PL","2014-05-02","44","60",
"PLM00012375","OKECIE, PL","2014-05-03","42","48",
"PLM00012375","OKECIE, PL","2014-05-04","45","56",
"PLM00012375","OKECIE, PL","2014-05-05","45","53","35"
"PLM00012375","OKECIE, PL","2014-05-06","51","60",
"PLM00012375","OKECIE, PL","2014-05-07","59","71","50"
"PLM00012375","OKECIE, PL","2014-05-08","58","66",
"PLM00012375","OKECIE, PL","2014-05-09","60",,"49"
"PLM00012375","OKECIE, PL","2014-05-10","55","63",
"PLM00012375","OKECIE, PL","2014-05-11","57",,"47"
"PLM00012375","OKECIE, PL","2014-05-12","54","62",
"PLM00012375","OKECIE, PL","2014-05-13","53","62",
"PLM00012375","OKECIE, PL","2014-05-14","54","62","42"
"PLM00012375","OKECIE, PL","2014-05-15","58",,"51"
"PLM00012375","OKECIE, PL","2014-05-16","52","61","48"
"PLM00012375","OKECIE, PL","2014-05-17","56",,
"PLM00012375","OKECIE, PL","2014-05-18","60",,
"PLM00012375","OKECIE, PL","2014-05-19","63",,"50"
"PLM00012375","OKECIE, PL","2014-05-20","66","77","51"
"PLM00012375","OKECIE, PL","2014-05-21","69","81",
"PLM00012375","OKECIE, PL","2014-05-22","72",,
"PLM00012375","OKECIE, PL","2014-05-23","74","83","63"
"PLM00012375","OKECIE, PL","2014-05-24","73","83",
"PLM00012375","OKECIE, PL","2014-05-25","69","76","60"
"PLM00012375","OKECIE, PL","2014-05-26","66","78","60"
"PLM00012375","OKECIE, PL","2014-05-27","68","78","59"
"PLM00012375","OKECIE, PL","2014-05-28","58","73",
"PLM00012375","OKECIE, PL","2014-05-29","49","55",
"PLM00012375","OKECIE, PL","2014-05-30","52","60",
"PLM00012375","OKECIE, PL","2014-05-31","60","71","46"
"PLM00012375","OKECIE, PL","2014-06-01","59","68","50"
"PLM00012375","OKECIE, PL","2014-06-02","54","62",
"PLM00012375","OKECIE, PL","2014-06-03","56",,
"PLM00012375","OKECIE, PL","2014-06-04","59","65",
"PLM00012375","OKECIE, PL","2014-06-05","65",,
"PLM00012375","OKECIE, PL","2014-06-06","61","71",
"PLM00012375","OKECIE, PL","2014-06-07","64",,"53"
"PLM00012375","OKECIE, PL","2014-06-08","72","85","54"
"PLM00012375","OKECIE, PL","2014-06-09","73","84","62"
"PLM00012375","OKECIE, PL","2014-06-10","74","81","65"
"PLM00012375","OKECIE, PL","2014-06-11","70",,
"PLM00012375","OKECIE, PL","2014-06-12","67","76",
"PLM00012375","OKECIE, PL","2014-06-13","58","70",
"PLM00012375","OKECIE, PL","2014-06-14","56",,"51"
"PLM00012375","OKECIE, PL","2014-06-15","54","59",
"PLM00012375","OKECIE, PL","2014-06-16","59","70","44"
"PLM00012375","OKECIE, PL","2014-06-17","61","68","51"
"PLM00012375","OKECIE, PL","2014-06-18","62","72","49"
"PLM00012375","OKECIE, PL","2014-06-19","64",,
"PLM00012375","OKECIE, PL","2014-06-20","59","65",
"PLM00012375","OKECIE, PL","2014-06-21","57","65",
"PLM00012375","OKECIE, PL","2014-06-22","57",,
"PLM00012375","OKECIE, PL","2014-06-23","58",,
"PLM00012375","OKECIE, PL","2014-06-24","57","65",
"PLM00012375","OKECIE, PL","2014-06-25","58","67",
"PLM00012375","OKECIE, PL","2014-06-26","58","65",
"PLM00012375","OKECIE, PL","2014-06-27","62",,"49"
"PLM00012375","OKECIE, PL","2014-06-28","63","78","52"
"PLM00012375","OKECIE, PL","2014-06-29","67",,
"PLM00012375","OKECIE, PL","2014-06-30","61","71",
"PLM00012375","OKECIE, PL","2014-07-01","60","69",
"PLM00012375","OKECIE, PL","2014-07-02","62",,
"PLM00012375","OKECIE, PL","2014-07-03","64","73",
"PLM00012375","OKECIE, PL","2014-07-04","69","81","51"
"PLM00012375","OKECIE, PL","2014-07-05","71","81","58"
"PLM00012375","OKECIE, PL","2014-07-06","73",,"63"
"PLM00012375","OKECIE, PL","2014-07-07","73","86","64"
"PLM00012375","OKECIE, PL","2014-07-08","77",,"64"
"PLM00012375","OKECIE, PL","2014-07-09","74",,
"PLM00012375","OKECIE, PL","2014-07-10","67","76",
"PLM00012375","OKECIE, PL","2014-07-11","64","70",
"PLM00012375","OKECIE, PL","2014-07-12","59","63","57"
"PLM00012375","OKECIE, PL","2014-07-13","65","73","55"
"PLM00012375","OKECIE, PL","2014-07-14","72","83","58"
"PLM00012375","OKECIE, PL","2014-07-15","73","83",
"PLM00012375","OKECIE, PL","2014-07-16","74","83","63"
"PLM00012375","OKECIE, PL","2014-07-17","73","81","64"
"PLM00012375","OKECIE, PL","2014-07-18","74",,"68"
"PLM00012375","OKECIE, PL","2014-07-19","74",,
"PLM00012375","OKECIE, PL","2014-07-20","68","79",
"PLM00012375","OKECIE, PL","2014-07-21","72","81",
"PLM00012375","OKECIE, PL","2014-07-22","72","81",
"PLM00012375","OKECIE, PL","2014-07-23","69","79","62"
"PLM00012375","OKECIE, PL","2014-07-24","70",,"62"
"PLM00012375","OKECIE, PL","2014-07-25","68","75",
"PLM00012375","OKECIE, PL","2014-07-26","75",,"65"
"PLM00012375","OKECIE, PL","2014-07-27","75","85",
"PLM00012375","OKECIE, PL","2014-07-28","75","86","66"
"PLM00012375","OKECIE, PL","2014-07-29","75",,"66"
"PLM00012375","OKECIE, PL","2014-07-30","74",,
"PLM00012375","OKECIE, PL","2014-07-31","75",,
"PLM00012375","OKECIE, PL","2014-08-01","70","76",
"PLM00012375","OKECIE, PL","2014-08-02","76",,
"PLM00012375","OKECIE, PL","2014-08-03","77","88","65"
"PLM00012375","OKECIE, PL","2014-08-04","76",,
"PLM00012375","OKECIE, PL","2014-08-05","71","79",
"PLM00012375","OKECIE, PL","2014-08-06","68","76","62"
"PLM00012375","OKECIE, PL","2014-08-07","70","79",
"PLM00012375","OKECIE, PL","2014-08-08","66","72",
"PLM00012375","OKECIE, PL","2014-08-09","70","81",
"PLM00012375","OKECIE, PL","2014-08-10","74","84","63"
"PLM00012375","OKECIE, PL","2014-08-11","73",,"66"
"PLM00012375","OKECIE, PL","2014-08-12","66","73",
"PLM00012375","OKECIE, PL","2014-08-13","66","74","55"
"PLM00012375","OKECIE, PL","2014-08-14","65","69",
"PLM00012375","OKECIE, PL","2014-08-15","65","74",
"PLM00012375","OKECIE, PL","2014-08-16","59","67",
"PLM00012375","OKECIE, PL","2014-08-17","59","66",
"PLM00012375","OKECIE, PL","2014-08-18","66","74","56"
"PLM00012375","OKECIE, PL","2014-08-19","61","69","53"
"PLM00012375","OKECIE, PL","2014-08-20","60",,
"PLM00012375","OKECIE, PL","2014-08-21","54","63",
"PLM00012375","OKECIE, PL","2014-08-22","59","70","44"
"PLM00012375","OKECIE, PL","2014-08-23","63","74",
"PLM00012375","OKECIE, PL","2014-08-24","56","65",
"PLM00012375","OKECIE, PL","2014-08-25","55","65","48"
"PLM00012375","OKECIE, PL","2014-08-26","54","58","50"
"PLM00012375","OKECIE, PL","2014-08-27","54","64",
"PLM00012375","OKECIE, PL","2014-08-28","57","69","50"
"PLM00012375","OKECIE, PL","2014-08-29","62","72","48"
"PLM00012375","OKECIE, PL","2014-08-30","64","72",
"PLM00012375","OKECIE, PL","2014-08-31","65","74",
"PLM00012375","OKECIE, PL","2014-09-01","59","66",
"PLM00012375","OKECIE, PL","2014-09-02","59","66",
"PLM00012375","OKECIE, PL","2014-09-03","60","70",
"PLM00012375","OKECIE, PL","2014-09-04","60",,"50"
"PLM00012375","OKECIE, PL","2014-09-05","59","70","48"
"PLM00012375","OKECIE, PL","2014-09-06","61","74","49"
"PLM00012375","OKECIE, PL","2014-09-07","64","76","51"
"PLM00012375","OKECIE, PL","2014-09-08","65","79","55"
"PLM00012375","OKECIE, PL","2014-09-09","63","71",
"PLM00012375","OKECIE, PL","2014-09-10","58","65","49"
"PLM00012375","OKECIE, PL","2014-09-11","60","64",
"PLM00012375","OKECIE, PL","2014-09-12","69","79",
"PLM00012375","OKECIE, PL","2014-09-13","68",,
"PLM00012375","OKECIE, PL","2014-09-14","69","80",
"PLM00012375","OKECIE, PL","2014-09-15","64","74",
"PLM00012375","OKECIE, PL","2014-09-16","58",,
"PLM00012375","OKECIE, PL","2014-09-17","58","69","48"
"PLM00012375","OKECIE, PL","2014-09-18","60","73","48"
"PLM00012375","OKECIE, PL","2014-09-19","60","71","50"
"PLM00012375","OKECIE, PL","2014-09-20","61",,
"PLM00012375","OKECIE, PL","2014-09-21","58","65",
"PLM00012375","OKECIE, PL","2014-09-22","56","61",
"PLM00012375","OKECIE, PL","2014-09-23","49","56",
"PLM00012375","OKECIE, PL","2014-09-24","47","57","37"
"PLM00012375","OKECIE, PL","2014-09-25","51",,"43"
"PLM00012375","OKECIE, PL","2014-09-26","52","59",
"PLM00012375","OKECIE, PL","2014-09-27","56",,
